0,-1489.5999799192618
1,-1488.6711063766334
2,-1487.7515413010003
3,-1486.8664537466968
4,-1486.0356131586211
5,-1485.1481405805355
6,-1484.204378858105
7,-1482.9228383371378
8,-1481.6872042001114
9,-1480.525325487492
10,-1479.1191329061342
11,-1477.4257235474336
12,-1475.9923750989803
13,-1474.0607867628976
14,-1472.4220244645644
15,-1470.6800013402558
16,-1468.576272234459
17,-1466.5825773426573
18,-1464.1855689444442
19,-1461.6170244027103
20,-1459.183071560511
21,-1456.6074552942532
22,-1453.8698378990093
23,-1450.13473676542
24,-1446.9751144783827
25,-1443.6041026389141
26,-51439.54198233139
27,-51435.71363623517
28,-51430.55292416779
29,-51426.17815674951
30,-51420.86522669892
31,-51415.88264428836
32,-51409.013065397914
33,-51402.50548529584
34,-51395.48236093867
35,-51388.88524462166
36,-51381.89864664159
37,-51371.40166062018
38,-51363.29181094878
39,-51354.70387907965
40,-51344.27334412715
41,-51334.49714184024
42,-51324.07370482721
43,-51312.9977175392
44,-51298.04238480536
45,-51285.382173120015
46,-51270.00456192931
47,-51253.53092755034
48,-51238.043675086
49,-51221.59019654502
50,-51204.17324222833
51,-51185.60872112888
52,-551163.2586103965
53,-551142.0959235632
54,-551116.5316668327
55,-551092.5993443826
56,-551067.1865691179
57,-551036.4864063471
58,-551003.624610879
59,-550972.5644755411
60,-550939.7373931428
61,-550900.0776844099
62,-550862.650007278
63,-550822.9123947722
64,-550780.8762542278
65,-550723.2574004328
66,-550674.925904837
67,-550623.5617702472
68,-550569.3013158827
69,-550511.7248385777
70,-550441.7581715112
71,-550366.8904860689
72,-550296.9590514768
73,-550222.5047588194
74,-550143.7966600758
75,-550060.3134980316
76,-549971.7723734295
77,-549864.7624433266
78,-549763.5324553994
79,-549656.659838925
80,-549527.9249149002
81,-549406.801897079
82,-549221.3419883117
83,-549082.2036850972
84,-548934.1966980924
85,-548754.8631222007
86,-548564.2898767857
87,-548360.7092816669
88,-548088.6446332918
89,-547881.8634418601
90,-547600.5102115319
91,-547364.7824160962
92,-547077.5234490967
93,-546810.9464604243
94,-546527.6740955977
95,-546228.8587268378
96,-545911.4056830463
97,-545528.7452251944
98,-545068.8337010434
99,-544682.9547698938
100,-544276.6637447836
101,-543722.6101067838
102,-543126.9224328581
103,-542486.5618472812
104,-1541953.3552316895
105,-1541225.4910424096
106,-1540532.1782319024
107,-1539887.3056766966
108,-1539006.267915389
109,-1538162.9939775842
110,-1537383.9630173463
111,-1536558.174520884
112,-1535432.632983048
113,-1534500.7393233494
114,-1533371.8784411408
115,-1532161.1478319643
116,-1530882.6970011746
117,-1529699.1250785552
118,-1527867.2465674826
119,-1526518.0170264698
120,-1525090.2489183291
121,-1523365.5540095572
122,-1521773.3050744394
123,-1519842.2259652885
124,-1518061.593881811
125,-1515888.1160494066
126,-1513594.00890732
127,-1511474.2396506937
128,-1508533.1329408307
129,-1505393.1784526904
130,-1501660.61275091
131,-1498923.3194909645
132,-1495577.3191148522
133,-1492508.0506291082
134,-1488801.8131106114
135,-1484336.8059950734
136,-1480718.3752749932
137,-1476920.5336047206
138,-1472935.527794622
139,-1468737.8995726262
140,-1462146.1826028884
141,-1457386.9050898624
142,-1451594.8733142295
143,-1446350.5668038079
144,-1439985.5733253525
145,-1432305.59078885
146,-1426136.2889355167
147,-1419669.8446601806
148,-1412942.2395422212
149,-1404675.399788006
150,-1395953.6817097173
151,-1384136.9155018397
152,-1375770.2271546887
153,-1365541.0642641583
154,-1356303.2085091705
155,-1344970.4311167863
156,-1331053.8267157227
157,-1320332.3955546876
158,-1307103.9411574446
159,-1295263.83314781
160,-1278655.2441205566
161,-1263273.979670651
162,-1249661.2511666953
163,-1232779.6377862385
164,-1217815.5831327357
165,-1202245.2431797865
166,-1177207.2117962416
167,-1160069.227233037
168,-1142260.5687907422
169,-1123610.866385959
170,-1100779.6366523602
171,-1073020.7852731966
172,-1051706.678030594
173,-1025221.3138618015
174,-1002086.9918855043
175,-978097.000108875
176,-943286.9977441735
177,-917219.8572638833
178,-884545.2940114102
179,-856350.2352200977
180,-821310.7279933791
181,-790866.9214564328
182,-759373.8078001596
183,-726631.0710532791
184,-692771.574624979
185,-650733.2305071424
186,-589682.9409090298
187,-534983.8173365055
188,-485560.96580925724
189,-434588.80891860835
190,-371339.1521162507
191,-325471.75337979314
192,-278156.1909045621
193,-229359.16765893647
194,-167438.69707458303
195,-114835.19968113909
196,-60506.12871677242
197,-4946.337426765589
198,52284.55320516508
199,111223.63701692969
200,172393.20413717022
201,235256.85730398446
202,315237.8020843244
203,381986.5020469562
204,451078.4634316389
205,557023.2344018798
206,668495.9212624747
