0,10.400020080738198
1,11.060482269643261
2,11.762813587547253
3,12.61280787383071
4,13.519106079937776
5,14.374238590442381
6,15.286575654048107
7,16.51729591293427
8,17.703642676637028
9,19.139693691662984
10,20.52678418277659
11,22.191477908515218
12,23.59886229000762
13,25.512258697459096
14,27.56465814459512
15,29.557369729415452
16,31.424126143290067
17,33.67849721460237
18,36.09423230854924
19,38.380765071257045
20,40.81170977879553
21,43.38699673885913
22,46.51438148048134
23,50.29024686500362
24,53.47303976234431
25,58.23633295007769
26,61.907406729752985
27,66.87805021749898
28,72.30233600996112
29,76.85696844122297
30,81.69734212193475
31,86.84127219042303
32,93.11147779462198
33,98.99188691546071
34,106.07028472067812
35,112.76540348116508
36,119.85578978945348
37,127.38975491247149
38,135.39483731585528
39,146.35020524856472
40,158.06750257348727
41,169.34854303215045
42,181.4309975669661
43,192.81289334533557
44,204.90439797101217
45,219.50942474991584
46,237.05379835400754
47,256.1419355495215
48,274.4816894050203
49,296.39820131216766
50,314.94048634574204
51,334.63392181930163
52,355.6241187570235
53,384.1997795418984
54,414.8205759256611
55,444.2718949478069
56,472.0841429594543
57,505.75784382671776
58,537.2718169216984
59,570.7305389808432
60,616.1003986751491
61,654.5609672545763
62,695.2508124945899
63,738.4427252530688
64,784.4533996101123
65,839.8567841890653
66,899.5827198463234
67,955.3167234139563
68,1022.660541919879
69,1085.9261213038292
70,1153.3778546486658
71,1224.876600127213
72,1300.471568479416
73,1380.6645558087023
74,1465.7290466086613
75,1555.9542303320368
76,1693.9415048467995
77,1798.0215127093747
78,1908.3897463817532
79,2025.4163990751442
80,2167.9415057045117
81,2301.094456935914
82,2462.4110324727935
83,2613.3205103388477
84,2795.1240722943285
85,2989.374097468662
86,3171.937842843611
87,3391.8999530736805
88,3597.770519020776
89,3815.8513679646444
90,4046.8412218646163
91,4327.773703053784
92,4589.021657794657
93,4904.967027657719
94,5201.648541683816
95,5562.262577453069
96,5991.781481816358
97,6453.878259550964
98,6895.140522129521
99,7306.804236125103
100,7868.052456699536
101,8337.901013454253
102,8981.693273235716
103,9676.030127723123
104,10248.43359789182
105,10941.226738903537
106,11588.322214347229
107,12269.678195044638
108,12993.206293961119
109,13753.862945335612
110,14802.241733743456
111,15664.87007706202
112,16715.814145719978
113,17685.31718891694
114,19012.42046112824
115,20272.159847051713
116,21446.550569776868
117,22677.726882841
118,23976.043243477296
119,25776.37486373037
120,27464.01350756986
121,29494.419271132265
122,31170.20619460739
123,32935.83352302231
124,34788.35170079636
125,37035.80302356721
126,39105.54475160146
127,41283.68992694896
128,43927.57162194409
129,46732.24709007521
130,50147.687824601264
131,52901.91365803861
132,57225.537467020025
133,60345.10450137104
134,63622.09209305185
135,67063.49565282013
136,70691.45820040077
137,74484.46191752188
138,78464.39135185466
139,83307.22770229174
140,88429.71262459726
141,93093.96570173431
142,98009.85045469423
143,104808.24252187568
144,110261.32987002606
145,115971.14303303866
146,121973.61405816449
147,129265.62880564303
148,139188.75701982342
149,146287.05451398934
150,157569.2299129451
151,165522.83374431342
152,175267.4988868246
153,186971.2705874639
154,196218.0407607211
155,205912.28870602173
156,217810.39390539954
157,228403.63355943188
158,241593.6033196896
159,257470.46692602744
160,269776.7290212058
161,282594.8603355293
162,298333.7573605775
163,315019.33921369386
164,332670.463430491
165,351083.2998366516
166,367363.8215410997
167,384184.5450524056
168,401748.22294721636
169,423460.5414378612
170,442478.8720578141
171,462449.10564490256
172,487032.0583244077
173,521355.16528274695
174,544158.3145446455
175,567799.1333055367
176,597088.1295085783
177,627711.6435824245
178,654430.9063598445
179,693176.7032372014
180,734575.4932643212
181,765363.5277836742
182,810000.0513531492
183,843303.7867173712
184,892507.2181175916
185,936663.3583083609
186,974578.2744266124
187,1013538.9169113366
188,1053772.5685370606
189,1095540.4064711775
190,1138420.2194787133
191,1182665.3528688862
192,1228307.4304843238
193,1286165.6777294169
194,1367797.2504216908
195,1443650.3675891815
196,1522153.5525807496
197,1591636.6591455499
198,1651115.9282520309
199,1725631.0385671789
200,1803740.0377229457
201,1899483.8101002576
202,1983773.0827560818
203,2088083.846003852
204,2162700.2492232905
205,2296333.260967262
206,2376805.229765493
207,2501421.5901177195
208,2609819.421466681
209,2699490.3050681963
210,2815255.3331292337
211,2934273.6376185236
212,3057687.401133433
213,3160984.3505927883
214,3267112.1224918477
215,3403731.3830774846
216,3515636.4241566
217,3691625.490862977
218,3811544.648817804
219,3966433.557327976
220,4094637.5501972693
221,4225338.047429286
222,4396861.147547038
223,4572290.864502812
224,4755682.991785294
225,4943770.996204694
226,5140371.537246639
227,5299116.855532302
228,5506058.2309059
229,5674336.791720938
230,5894139.773303739
231,6073751.192692264
232,6257932.770150069
233,6445429.404035315
234,6637625.48741851
235,6834627.2971147625
236,7096937.888301616
237,7305656.96846892
238,7519561.128863154
239,7864479.627456088
240,8092761.330234472
241,8326682.730991394
242,8570588.390734322
243,8816302.659009773
244,9290077.449020917
245,9796313.761608401
246,10073904.463295385
247,10442021.336057674
248,10738742.07346058
249,11039706.722126871
250,11625859.237756241
251,12241989.0342708
252,12785932.739941817
253,13139416.58385216
254,13610634.941312278
255,14219880.69336539
256,14734687.10786301
257,15382872.344946135
258,15801625.21691635
259,16361728.81719296
260,16808133.162477292
261,17261822.572373748
262,17869788.030292388
263,18349568.78544128
264,18993258.130571797
265,19500615.325409636
266,20020248.696921125
267,21055650.017307997
268,21796881.98237755
269,22554492.06111519
270,23345775.12236885
271,24154488.018771082
272,24789481.666507453
273,25654992.196448393
274,26326684.727476828
275,27676024.36397421
276,28627366.260257423
277,29372583.778329015
278,30144282.326690614
279,31428545.132660773
280,32249135.97804025
281,33082770.112701543
282,33936550.74024781
283,35092346.0354519
284,36876423.624478176
285,38129402.76784619
286,39423497.47215153
287,40760047.4484371
288,42156106.63230179
289,43232837.814363375
290,45458494.30111908
291,46616534.72057772
292,47802582.59988887
293,50286344.03291676
294,51562673.81079278
295,53297233.89509618
296,54673779.13960111
297,56056776.646160744
298,58406855.86863256
299,59902217.719371244
300,61909158.74100142
301,64536949.53003001
302,66161204.69506081
303,67824790.8937446
304,70725984.16873349
305,72521563.10579844
306,75591418.72148335
307,77501875.40370578
308,80134068.20900446
309,82138813.15703115
310,84209894.7932649
311,87043469.39561166
312,89937363.49639976
