0,-1477.7142426841324
1,-1476.3026222181197
2,-1474.7947797989366
3,-1473.1951698369166
4,-1471.4924141087135
5,-1469.679760556144
6,-1467.742997816968
7,-1465.6880228794635
8,-1463.500053323574
9,-1461.17035335607
10,-1458.6896055353243
11,-1456.0478715826573
12,-1453.224062957722
13,-1450.2122145871092
14,-1447.0073590339885
15,-1443.6058002441926
16,-1439.9687749930079
17,-1436.0935177095193
18,-1431.964197796959
19,-1427.5807591356993
20,-1422.9105967831472
21,-1417.9154122302657
22,-1412.6122293725762
23,-1406.9391863487804
24,-1400.9159101065068
25,-1394.4716689747177
26,-51387.62909612128
27,-51380.26863208555
28,-51372.4912102856
29,-51364.16797135712
30,-51355.32904341824
31,-51345.86853691405
32,-51335.78038480826
33,-51324.9640986664
34,-51313.53430142104
35,-51301.347686991605
36,-51288.35353351652
37,-51274.440130831914
38,-51259.66099995087
39,-51243.812309514586
40,-51226.99846648671
41,-51208.99059394775
42,-51189.86012516484
43,-51169.45560275439
44,-51147.5980207803
45,-51124.27619882645
46,-51099.498086770516
47,-51073.06544307803
48,-51044.866677790706
49,-51014.78262457845
50,-50982.54480600942
51,-50948.29041201362
52,-550911.7418156093
53,-550872.7439875135
54,-550831.1313689161
55,-550786.7271564545
56,-550739.1283481048
57,-550688.2412155183
58,-550634.2416290443
59,-550576.6123437847
60,-550514.7301422934
61,-550449.0624759601
62,-550378.9751138923
63,-550304.1687387787
64,-550223.9493578889
65,-550138.6994351898
66,-550047.1293255659
67,-549949.4977918571
68,-549845.7440005159
69,-549734.9909313659
70,-549616.1944958256
71,-549489.950618567
72,-549354.528607262
73,-549210.6196272875
74,-549056.9929320014
75,-548892.9910568285
76,-548717.9122654609
77,-548531.0076107173
78,-548329.1453323539
79,-548114.5497544162
80,-547886.8899490595
81,-547643.8529057418
82,-547383.075747997
83,-547104.5911163747
84,-546807.1987488348
85,-546489.6178273808
86,-546150.4816867533
87,-545785.8160976438
88,-545400.9534500337
89,-544990.1357745491
90,-544551.6224211707
91,-544083.5577710446
92,-543580.384336521
93,-543043.0697637948
94,-542470.3453068361
95,-541856.660385472
96,-541207.2561850883
97,-540510.4041845843
98,-539766.4910651395
99,-538976.7761776836
100,-538129.4013084364
101,-537224.9242940209
102,-536264.9873475431
103,-535233.0873844216
104,-1534133.7750321506
105,-1532967.366620173
106,-1531715.9958840555
107,-1530380.7703704184
108,-1528953.403014509
109,-1527442.2758346912
110,-1525830.8895562496
111,-1524102.4869595994
112,-1522255.2982208068
113,-1520288.9041339697
114,-1518204.5498651867
115,-1515982.8795817299
116,-1513615.0782724952
117,-1511071.001388955
118,-1508364.1885652903
119,-1505496.9432145783
120,-1502423.177426019
121,-1499147.588221187
122,-1495679.4265089948
123,-1491954.4424938003
124,-1487994.1753618796
125,-1483766.8372553564
126,-1479302.9228693652
127,-1474551.562233918
128,-1469494.9446679195
129,-1464078.3522767436
130,-1458299.9851114368
131,-1452163.0299696354
132,-1445676.7325057825
133,-1438731.5916295857
134,-1431326.584146306
135,-1423521.4919533255
136,-1415225.0962319104
137,-1406345.880123482
138,-1396906.4192262532
139,-1386873.0638049273
140,-1376286.3944569153
141,-1364934.464247235
142,-1352872.6740763634
143,-1340027.850315961
144,-1326315.976019647
145,-1311996.4388335242
146,-1296802.689087932
147,-1280684.4415884207
148,-1263458.422110244
149,-1245321.340631991
150,-1226091.924264375
151,-1205708.4273485448
152,-1184105.8995263223
153,-1161216.035566693
154,-1136967.0186673068
155,-1111007.9142011225
156,-1083793.252379239
157,-1054980.2468052297
158,-1024481.2708157358
159,-991936.3680232184
160,-957482.4929785668
161,-921320.0368850796
162,-883072.9510748188
163,-842629.3383913401
164,-799871.776140003
165,-754283.3861353401
166,-706498.6734092094
167,-655563.6515042434
